name,key,C_Major,C_minor,C#/D♭_Major,C#/D♭_minor,D_Major,D_minor,D#/E♭_Major,D#/E♭_minor,E_Major,E_minor,F_Major,F_minor,F#/G♭_Major,F#/G♭_minor,G_Major,G_minor,G#/A♭_Major,G#/A♭_minor,A_Major,A_minor,A#/B♭_Major,A#/B♭_minor,B_Major,B_minor
春ラ！ラ！ラ！（石野真子） ,D#/E♭_Major,0,15,4,0,0,0,47,0,0,0,5,4,0,0,16,8,26,4,0,1,33,0,4,0
私のしあわせ（石野真子） ,F_Major,25,0,0,0,2,10,0,0,0,0,27,0,0,0,0,11,0,0,4,6,6,6,0,0
空にカンバス（石野真子） ,A_Major,0,0,2,24,9,0,0,0,22,0,0,0,3,12,0,0,0,0,22,0,0,0,0,19
海色のパセティック（石野真子） ,A#/B♭_minor,3,3,11,0,4,0,0,15,0,0,14,6,6,0,7,0,9,0,0,0,4,22,0,0
思いっきりサンバ（石野真子） ,D_minor,6,0,0,0,6,36,0,0,6,12,6,0,0,0,0,12,0,0,28,0,6,0,0,0
彼が初恋（石野真子） ,C_minor,3,37,0,0,0,0,8,0,0,0,0,10,0,0,10,0,0,0,0,0,4,0,0,0
狼なんか怖くない（石野真子） ,C_Major,27,0,0,0,5,9,0,0,0,19,18,4,0,0,17,0,0,0,0,24,0,0,0,0
明日になれば（石野真子） ,D#/E♭_Major,2,14,0,0,0,0,18,0,0,0,0,16,0,0,0,0,2,2,0,0,22,0,0,0
日曜日はストレンジャー（石野真子） ,B_Major,1,0,0,21,0,0,4,15,14,2,0,0,14,0,0,0,0,18,0,0,0,0,26,0
失恋記念日（石野真子） ,D_minor,14,0,0,0,0,40,0,0,0,0,7,0,0,0,0,12,0,0,18,11,19,0,0,0
バーニング・ラブ（石野真子） ,G_Major,12,9,0,0,18,1,0,0,4,9,2,0,0,0,30,0,0,0,12,14,0,0,5,7
プリティー・プリティー（石野真子） ,G_Major,5,3,0,0,17,0,0,0,3,16,0,0,0,0,24,0,0,0,0,7,0,0,5,11
雨垂れはイヤリング（石野真子） ,A_minor,3,0,6,6,9,6,0,0,19,0,1,0,0,17,1,0,0,0,3,15,0,0,0,10
ハートで勝負（石野真子） ,D_Major,2,0,0,0,38,0,0,0,2,0,5,0,2,5,20,2,0,0,31,0,3,0,4,12
わたしの首領（石野真子） ,D#/E♭_minor,0,0,13,0,0,0,0,40,4,0,0,0,14,0,0,0,0,18,0,0,28,0,6,0
彩りの季節（石野真子） ,D_Major,0,0,4,0,19,0,0,0,0,28,0,0,14,0,0,0,0,0,16,0,0,0,8,30
さよならを伝えて（研ナオコ） ,A#/B♭_minor,3,0,5,0,0,0,0,26,0,0,24,0,11,0,0,0,9,0,0,0,3,25,0,0
京都の女の子（研ナオコ） ,F_minor,14,14,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,27,0,0
あばよ（研ナオコ） ,A_minor,5,0,0,0,0,14,0,0,28,0,7,0,0,0,0,0,0,0,3,39,4,0,0,0
ふられてやるさ（研ナオコ） ,B_minor,0,0,2,0,6,0,0,0,0,18,0,0,26,0,3,0,0,0,7,0,0,0,3,35
LA-LA-LA（研ナオコ） ,A#/B♭_Major,0,32,0,0,24,4,8,0,0,0,10,0,0,0,8,35,0,0,3,0,20,0,0,0
ひとりぽっちで踊らせて（研ナオコ） ,D_Major,0,0,0,0,22,0,0,0,0,13,0,0,4,8,12,0,0,0,19,0,0,0,0,12
雨の日の映画館（研ナオコ） ,D_Major,0,0,0,0,19,0,2,0,2,17,0,0,4,8,14,0,0,0,25,0,0,0,0,27
窓ガラス（研ナオコ） ,C_minor,8,36,0,0,3,10,6,0,0,0,0,17,0,0,21,0,0,0,0,0,6,0,0,0
夏をあきらめて（研ナオコ） ,C#/D♭_minor,0,0,0,51,0,0,0,0,9,0,0,0,0,27,0,0,15,32,9,0,0,0,14,0
ふられた気分（研ナオコ） ,G#/A♭_minor,0,0,0,24,0,0,33,0,8,0,0,0,4,0,0,0,10,40,0,0,4,6,5,0
Tokyo見返り美人（研ナオコ） ,D_minor,6,0,0,0,0,37,0,0,0,10,6,0,0,0,0,19,0,0,28,0,16,0,0,0
泣かせて（研ナオコ） ,A_Major,0,0,1,6,6,1,0,1,25,0,1,0,1,10,4,0,0,0,22,0,0,0,1,21
別離の黄昏（研ナオコ） ,G_Major,5,0,0,0,20,0,0,0,0,31,0,0,0,0,32,0,0,0,14,6,0,0,0,15
迷子（研ナオコ） ,A#/B♭_minor,0,0,4,0,0,0,0,21,0,0,7,16,0,0,0,0,10,0,0,0,0,56,0,0
裏窓トワイライト（研ナオコ） ,E_minor,12,0,0,0,9,0,0,0,0,26,0,0,0,7,0,0,0,0,0,19,0,0,28,6
六本木レイン（研ナオコ） ,C_minor,3,44,0,0,3,0,2,0,0,0,0,11,0,0,32,0,23,0,0,0,11,0,0,0
一年草（研ナオコ） ,C_minor,0,35,3,0,0,0,7,0,0,0,0,30,0,0,11,0,8,0,0,0,7,0,0,0
かもめはかもめ（研ナオコ） ,D_Major,0,0,0,0,18,0,0,0,0,20,0,0,10,13,4,4,0,0,14,0,0,0,5,6
愚図（研ナオコ） ,A#/B♭_minor,0,0,17,0,0,0,0,16,0,0,25,0,16,0,0,0,12,0,0,0,0,23,0,0
風をくらって（研ナオコ） ,A_minor,2,0,0,0,0,11,0,0,33,4,28,0,0,0,15,0,0,0,0,36,0,0,0,0
みにくいあひるの子（研ナオコ） ,D_minor,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,0,0,20,2,0,0,0,0
くちぐせ（研ナオコ） ,G_minor,0,26,0,0,27,1,12,0,0,0,9,0,0,0,0,34,0,0,0,0,3,0,0,0
愛、どうじゃ。恋、どうじゃ。（研ナオコ） ,D_minor,17,0,0,0,0,37,4,1,0,3,0,12,0,0,0,22,0,0,9,22,0,14,0,0
オルゴールの魔法（神聖かまってちゃん） ,D#/E♭_Major,0,67,0,0,0,0,5,0,0,0,7,0,0,0,0,5,43,0,0,0,39,0,0,0
彼女は太陽のエンジェル（神聖かまってちゃん） ,D#/E♭_Major,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0
ひとりぼっち（神聖かまってちゃん） ,D#/E♭_Major,0,0,0,0,0,0,48,0,0,0,0,0,0,0,21,0,34,0,0,0,47,0,0,0
ズッ友（神聖かまってちゃん） ,F_minor,0,46,82,0,0,0,78,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
おかえり（神聖かまってちゃん） ,G#/A♭_Major,6,9,0,0,0,0,13,0,0,0,0,35,0,0,0,0,20,0,0,0,0,0,0,0
砲の上のあの娘（神聖かまってちゃん） ,D_Major,0,0,0,0,22,0,0,0,0,0,0,0,18,0,40,0,0,0,40,0,0,0,0,34
背伸び（神聖かまってちゃん） ,A#/B♭_Major,0,0,0,0,2,36,33,0,0,0,15,0,0,0,0,6,0,0,0,0,21,0,0,0
だいじょぶわないじゃん（神聖かまってちゃん） ,C_Major,4,0,0,0,0,0,0,0,20,23,5,0,0,0,6,0,0,0,0,45,0,0,0,0
フロントメモリー feat. 川本真琴（神聖かまってちゃん） ,A#/B♭_minor,0,0,18,0,0,0,0,0,0,0,0,0,66,0,0,0,64,0,0,0,0,63,0,0
ロボットノ夜（神聖かまってちゃん） ,C#/D♭_minor,0,0,0,81,14,0,0,0,0,0,0,0,0,0,0,0,0,25,72,0,0,0,70,0
新宿駅（神聖かまってちゃん） ,C#/D♭_Major,0,0,77,0,0,0,2,25,0,0,2,38,44,0,0,0,68,0,0,0,0,0,0,0
GUILTY（神谷浩史） ,G_minor,5,9,0,0,20,7,38,0,1,0,34,0,0,0,13,38,0,0,0,0,8,0,0,0
ハレのち始まりの日（神谷浩史） ,D_Major,4,0,0,15,46,0,0,0,2,11,0,0,19,10,43,5,0,0,37,0,1,0,0,30
はじまりは中之島（神農幸） ,A#/B♭_Major,0,43,0,0,4,21,19,2,0,0,26,0,0,0,12,10,0,0,0,0,30,0,0,0
アイのうた（福井舞） ,F_Major,22,1,0,0,1,20,0,0,0,0,40,0,0,0,11,2,0,0,0,4,26,7,0,0
LOVE～winter song～（福原美穂） ,F#/G♭_Major,0,0,11,6,0,0,3,8,9,0,0,0,18,2,0,0,1,5,8,0,1,2,19,4
優しい赤（福原美穂） ,E_Major,0,0,0,29,0,0,0,0,27,0,0,0,4,10,0,0,3,5,30,0,0,0,35,0
ひまわり（福原美穂） ,F#/G♭_Major,0,0,18,0,0,0,0,15,0,0,0,0,16,0,0,0,0,25,0,0,10,3,11,0
12月～魂リクVer.～（福山雅治） ,G_Major,37,0,0,0,22,0,0,0,0,15,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Beautiful life（福山雅治） ,F#/G♭_Major,0,0,44,0,2,0,1,18,1,0,1,0,33,0,0,1,6,3,0,0,1,6,27,0
Gang★（福山雅治） ,E_minor,25,0,0,0,0,5,0,0,0,46,0,0,0,0,15,2,0,0,3,15,1,0,51,0
恋人（福山雅治） ,G_Major,11,0,0,4,10,0,0,0,2,22,0,0,0,2,19,0,0,0,0,21,0,0,2,24
Cherry（福山雅治） ,F#/G♭_minor,0,0,11,0,4,0,0,0,20,0,0,0,0,74,0,0,0,7,8,0,0,0,24,0
HELLO（福山雅治） ,E_Major,0,0,0,7,0,0,0,0,42,0,0,0,0,15,0,0,0,16,63,0,0,0,56,0
HELLO（福山雅治） ,E_Major,0,0,0,7,0,0,0,0,42,0,0,0,0,15,0,0,0,16,63,0,0,0,56,0
BLOOD（福山雅治） ,G_Major,5,0,0,0,0,0,0,0,2,5,2,0,2,0,9,0,0,0,17,0,0,0,7,0
246（福山雅治） ,F_Major,35,0,4,0,4,13,0,0,0,0,31,0,4,0,2,7,0,0,4,4,20,0,0,0
Good Job（福山雅治） ,E_Major,10,0,0,0,23,0,0,0,21,0,0,0,0,0,8,0,0,0,16,9,0,0,4,0
Dear（福山雅治） ,D_Major,0,0,0,2,17,0,0,0,9,15,0,0,0,14,20,0,0,2,27,0,0,0,4,7
jazzとHepburnと君と（福山雅治） ,D_Major,5,0,0,0,27,0,0,0,0,0,4,0,0,0,21,4,0,0,25,0,5,0,0,17
ZOO～魂リクVer.～（福山雅治） ,G_Major,32,0,0,0,54,0,0,0,0,23,0,0,0,0,51,0,0,0,0,23,0,0,0,6
Squall（福山雅治） ,E_Major,0,0,0,19,2,0,0,0,38,0,0,0,0,10,0,0,6,6,38,1,0,0,45,2
You Can Dance（福山雅治） ,D_Major,0,0,0,0,20,0,0,0,0,3,0,0,0,0,16,0,0,0,11,0,0,0,0,5
I am a HERO（福山雅治） ,E_minor,12,0,3,0,3,0,3,0,0,43,0,0,0,0,1,0,0,1,31,8,6,0,26,0
GLOAMING WAY（福山雅治） ,A_Major,0,0,3,9,6,0,0,0,25,0,1,0,0,25,2,0,0,3,9,0,0,0,0,25
SORRY BABY（福山雅治） ,C_Major,21,0,0,0,0,0,0,0,0,4,14,0,0,0,13,0,0,0,0,3,0,0,0,0
HUMAN（福山雅治） ,E_minor,34,0,0,0,27,0,0,0,0,37,15,0,0,0,20,0,0,0,0,2,0,0,0,11
RED×BLUE（福山雅治） ,C#/D♭_minor,0,0,0,19,0,0,0,0,2,0,0,0,0,7,0,0,7,0,13,0,0,0,7,0
Midnight Blue Train～魂リクVer.～（福山雅治） ,A_Major,0,0,0,6,2,0,0,0,41,0,0,0,0,11,0,0,0,0,30,0,0,0,1,14
Squall～初心者向け簡単Ver.～（福山雅治） ,E_Major,0,0,0,19,2,0,0,0,30,0,0,0,0,10,0,0,3,6,38,1,0,0,32,2
milk tea（福山雅治） ,F#/G♭_Major,0,0,46,0,0,0,0,14,0,0,0,0,46,0,0,0,6,4,0,0,0,4,32,1
MELODY（福山雅治） ,A_Major,0,0,0,4,14,4,0,0,12,0,0,0,0,16,0,0,0,0,21,0,0,0,0,10
WOH WOW（福山雅治） ,A_Major,0,0,0,8,28,0,0,0,30,0,0,0,0,12,4,0,0,0,18,0,0,0,2,0
Raining～魂リクVer.～（福山雅治） ,D#/E♭_Major,0,9,0,0,0,0,44,0,0,0,31,1,0,0,0,5,9,0,0,0,71,0,0,0
Girl（福山雅治） ,G#/A♭_Major,0,6,14,0,0,0,20,0,0,0,4,4,0,0,0,4,23,0,0,0,6,3,0,0
あの夏も 海も 空も（福山雅治） ,G_Major,29,4,1,0,58,2,6,0,1,26,3,0,1,0,37,0,0,0,5,15,1,0,7,8
ながれ星（福山雅治） ,G_Major,18,0,0,0,34,0,0,0,0,18,0,0,0,0,23,0,0,0,4,8,0,0,8,6
みつめていたい（福山雅治） ,G_Major,29,0,0,9,43,0,0,0,19,13,1,0,1,8,45,0,0,0,28,4,0,0,0,6
ひまわり（福山雅治） ,G_Major,70,6,0,0,27,0,2,0,0,21,1,0,0,0,52,0,0,0,11,12,2,0,5,1
チェリー～魂リクVer.～（福山雅治） ,F#/G♭_Major,0,0,17,0,0,0,0,30,0,0,0,0,47,0,0,0,0,6,0,0,0,25,36,1
もっとそばにきて（福山雅治） ,A_Major,0,0,0,0,5,0,0,0,9,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0
クスノキ（福山雅治） ,C_Major,29,0,0,0,0,0,0,0,0,2,30,0,0,0,41,0,0,0,0,10,0,0,0,0
愛は風のように（福山雅治） ,D#/E♭_Major,0,6,1,0,0,0,54,0,0,0,6,16,0,0,6,6,17,0,0,0,14,0,0,0
とりビー!（福山雅治） ,D_Major,2,0,0,0,51,2,0,0,3,0,8,0,3,6,29,6,0,0,57,2,0,0,0,17
ひまわり～初心者向け簡単Ver.～（福山雅治） ,G_Major,31,6,0,0,39,0,2,0,0,16,1,0,0,0,45,0,0,0,11,12,2,0,5,1
FREEDOM（福山雅治） ,G#/A♭_Major,0,3,26,0,0,0,21,0,0,0,0,8,5,0,0,0,62,0,0,0,0,3,0,0
トモエ学園（福山雅治） ,E_Major,3,0,0,10,1,0,0,0,49,0,0,0,9,6,0,0,6,4,19,3,3,0,33,0
さらばシベリア鉄道～魂リクVer.～（福山雅治） ,D_minor,31,0,6,0,1,60,8,0,4,0,25,0,0,0,0,19,0,0,19,0,6,0,0,0
アクセス（福山雅治） ,G_Major,12,0,0,0,17,0,0,0,0,4,1,0,0,0,12,0,0,0,0,2,0,0,0,10
you（福山雅治） ,D_Major,0,0,0,0,44,0,0,0,2,14,1,0,0,0,20,0,0,0,30,0,0,0,0,18
はつ恋（福山雅治） ,F_minor,18,3,13,3,2,0,26,0,0,0,2,53,0,0,0,0,8,0,0,0,6,14,0,0
その笑顔が見たい（福山雅治） ,A_Major,1,0,3,10,28,5,7,0,24,0,4,0,0,18,3,0,1,0,32,0,0,0,0,0
ミスキャスト（福山雅治） ,F#/G♭_minor,5,0,22,1,25,0,0,0,37,0,0,0,6,43,4,0,4,0,2,0,3,0,0,5
コーヒールンバ～魂リクVer.～（福山雅治） ,C_minor,0,33,0,0,2,0,0,0,0,0,0,14,0,0,17,0,8,0,2,0,6,0,2,0
ステージの魔物（福山雅治） ,D_minor,30,0,0,0,0,79,0,0,0,0,33,0,0,0,51,0,22,0,54,0,23,0,0,0
Get the groove（福山雅治） ,A_minor,22,0,0,0,15,0,15,0,33,0,14,0,6,0,5,0,6,0,0,53,0,0,4,0
少年（福山雅治） ,A#/B♭_Major,1,7,0,0,0,13,34,4,0,0,33,0,4,0,0,29,4,0,0,10,50,0,0,0
遠い旅（福山雅治） ,E_Major,0,0,0,0,0,0,0,0,34,0,0,0,0,26,0,0,0,4,4,0,0,0,15,0
心の旅～魂リクVer.～（福山雅治） ,D_Major,0,0,0,0,43,0,0,0,0,0,0,0,0,15,24,0,0,0,55,0,0,0,0,21
雨やどり～魂リクVer.～（福山雅治） ,A_Major,0,0,0,2,27,0,0,0,34,0,0,0,0,0,0,0,0,0,70,0,0,0,6,9
泣いたりしないで（福山雅治） ,D#/E♭_Major,0,8,6,0,0,0,21,0,0,0,2,2,0,0,4,6,20,2,0,0,6,0,0,0
化身（福山雅治） ,E_minor,9,0,0,0,12,0,0,0,0,48,0,0,11,0,6,0,0,0,0,28,0,0,17,0
暁（福山雅治） ,G_Major,16,7,0,0,41,1,1,0,3,12,5,0,0,0,19,1,0,0,6,15,1,0,3,8
何度でも花が咲くように私を生きよう（福山雅治） ,F_Major,17,3,6,1,16,14,6,0,10,4,18,0,0,5,16,2,0,0,14,4,8,1,2,0
家族になろうよ（福山雅治） ,G#/A♭_Major,7,6,18,0,0,0,52,5,0,0,0,20,4,0,0,4,33,0,0,0,2,10,0,0
昭和やったね（福山雅治） ,D#/E♭_Major,0,22,0,0,0,0,50,0,0,0,0,9,0,0,1,15,37,0,0,0,43,0,0,0
HARD RAIN（福山雅治） ,D_Major,0,0,0,2,9,0,0,0,11,7,0,0,14,0,7,0,0,15,19,0,0,0,16,6
甲子園（福山雅治） ,D_Major,4,0,3,0,31,0,0,2,4,2,0,0,12,11,23,7,0,0,46,0,5,2,8,22
糸～魂リクVer.～（福山雅治） ,E_Major,0,0,0,22,0,0,0,0,32,0,0,0,7,14,0,0,3,12,19,0,0,0,31,0
蛍（福山雅治） ,F#/G♭_Major,0,0,41,0,3,0,0,24,2,0,0,9,37,0,1,0,5,7,0,0,13,6,22,0
生きてる生きてく（福山雅治） ,G_Major,22,4,0,0,28,0,10,0,0,0,6,0,0,0,48,0,0,0,1,0,1,0,0,0
遠くへ（福山雅治） ,G_Major,14,0,0,0,25,0,0,0,0,11,0,0,0,0,13,0,0,0,0,7,0,0,0,3
元気を出して～魂リクVer.～（福山雅治） ,D_Major,3,0,0,6,23,3,0,0,19,11,3,0,9,7,12,2,3,0,42,5,0,0,21,10
桜坂～初心者向け簡単Ver.～（福山雅治） ,G_Major,22,0,0,0,45,0,0,0,0,16,2,0,0,0,28,0,0,0,0,6,0,0,0,6
巻き戻した夏（福山雅治） ,C#/D♭_Major,0,0,12,0,0,0,0,18,0,0,4,12,6,0,0,0,24,0,0,0,4,17,0,0
桜坂（福山雅治） ,G_Major,27,0,0,0,54,0,0,0,0,16,2,0,0,0,32,0,0,0,0,6,0,0,0,6
聖域（福山雅治） ,A_minor,18,0,3,0,10,6,6,0,55,0,23,0,3,0,18,0,13,0,3,75,4,0,6,0
Good Luck（福山雅治） ,F_Major,26,0,0,0,0,13,3,0,0,0,28,0,0,0,0,0,0,0,0,0,25,0,0,0
旅人（福山雅治） ,E_Major,0,0,0,12,4,0,0,0,25,0,0,0,6,8,0,0,0,19,24,0,0,0,26,0
僕らの愛は今日も忙しい（福山雅治） ,G_Major,22,0,0,0,20,0,0,0,0,14,0,0,0,0,27,0,0,0,8,21,0,0,0,14
東京にもあったんだ（福山雅治） ,D#/E♭_Major,2,20,0,0,0,0,67,0,0,0,0,16,0,0,8,10,23,0,0,0,24,0,0,0
東京（福山雅治） ,F_Major,7,0,1,0,0,29,5,0,0,0,98,0,0,0,0,30,3,0,0,2,71,1,0,0
無敵のキミ（福山雅治） ,E_minor,15,1,0,2,12,0,0,0,0,14,4,0,0,0,16,0,0,0,0,0,0,0,6,4
道標（福山雅治） ,F_Major,59,0,0,0,0,16,6,0,0,0,50,0,0,0,8,6,0,0,8,4,29,2,0,0
聖域～初心者向け簡単Ver.～（福山雅治） ,A_minor,12,0,0,0,6,6,0,0,62,0,20,0,0,0,14,0,0,0,0,80,0,0,3,0
追憶の雨の中（福山雅治） ,D_Major,0,0,0,0,11,0,0,0,0,0,0,0,0,2,15,0,0,0,21,0,0,0,0,8
長崎は今日も雨だった～魂リクVer.～（福山雅治） ,A_Major,0,0,3,0,3,0,0,0,9,0,0,0,0,9,0,0,0,0,32,0,0,0,0,9
約束の丘（福山雅治） ,B_Major,0,0,0,1,0,0,0,1,33,0,0,0,32,0,0,0,0,11,0,0,0,0,38,0
GAME（福山雅治） ,G_Major,24,0,0,0,43,0,0,0,2,57,0,0,0,0,35,0,0,0,6,2,0,2,30,0
東京～初心者向け簡単Ver.～（福山雅治） ,F_Major,32,0,1,0,0,29,5,0,0,0,36,0,0,0,0,2,3,0,0,2,28,1,0,0
銭形平次～魂リクVer.～（福山雅治） ,F#/G♭_minor,0,0,24,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,10
明日へのマーチ（福山雅治） ,G_Major,16,0,0,0,20,0,0,0,0,11,0,0,0,0,23,0,0,0,0,2,0,0,0,4
美しき花～初心者向け簡単コードVer.～（福山雅治） ,G_Major,24,4,0,0,48,0,0,0,0,18,3,0,0,0,48,0,0,0,0,6,1,0,0,0
誕生日には真白な百合を（福山雅治） ,D#/E♭_Major,0,26,2,0,0,4,48,0,0,0,3,5,0,0,10,8,26,2,0,0,36,0,2,0
想 -new love new world-（福山雅治） ,G#/A♭_Major,0,2,8,0,0,0,16,0,10,0,0,11,9,2,0,0,27,0,2,0,0,5,0,0
美しき花（福山雅治） ,G_Major,24,2,0,0,44,0,1,0,0,18,3,0,0,0,50,0,0,0,0,9,1,0,0,0
蜜柑色の夏休み（福山雅治） ,A_Major,0,0,0,8,30,0,0,0,36,0,0,0,0,19,0,0,0,0,32,0,0,0,0,0
風をさがしてる（福山雅治） ,A_Major,0,0,0,0,28,0,0,0,59,0,0,0,0,22,0,0,0,0,45,0,0,0,0,0
Snow Rain（福田沙紀） ,C_Major,30,0,0,8,44,6,11,0,7,20,5,0,0,7,9,2,0,0,0,16,0,0,5,27
惑星タイマー（福耳） ,C_Major,20,0,0,0,6,6,0,0,2,12,14,11,0,0,19,0,0,0,0,18,0,0,0,4
DANCE BABY DANCE（福耳） ,C#/D♭_Major,0,0,24,3,0,0,0,21,5,0,0,0,9,0,0,0,12,0,10,0,7,0,14,0
星のかけらを探しに行こう Again（福耳） ,E_Major,0,0,0,28,0,0,0,0,24,0,0,0,0,27,0,0,4,22,24,0,0,0,17,0
夏はこれからだ！（福耳） ,C_Major,13,0,0,0,6,21,0,0,4,15,18,0,0,0,15,0,0,0,0,15,0,0,0,3
涙は似合わない（私立恵比寿中学） ,D#/E♭_Major,6,12,12,6,0,0,20,4,9,0,2,5,10,0,0,2,35,0,13,1,29,4,20,0
ハイタテキ!（私立恵比寿中学） ,G_Major,32,4,2,0,42,0,2,0,0,23,3,0,0,0,48,0,0,0,6,4,0,0,6,3
梅（私立恵比寿中学） ,A_minor,15,0,21,1,2,7,2,22,15,0,19,0,16,0,10,0,0,11,2,94,14,0,10,0
頑張ってる途中（私立恵比寿中学） ,G_Major,49,0,0,0,28,0,0,0,0,11,0,0,0,0,53,0,0,0,0,32,0,0,0,17
踊るガリ勉中学生（私立恵比寿中学） ,E_Major,59,0,1,14,54,0,3,0,16,25,2,0,0,2,29,0,0,0,22,0,0,0,46,0
愛のままで…（秋元順子） ,A_minor,0,0,0,0,0,12,0,0,16,0,0,0,0,0,6,0,0,0,6,31,0,0,2,14
千の風になって（秋川雅史） ,E_Major,0,0,7,8,0,0,0,0,26,0,0,0,3,13,0,0,0,15,11,0,0,0,26,0
70億のピース（秦基博） ,A_Major,0,0,0,2,33,5,3,0,45,0,6,0,0,24,0,0,0,0,31,0,0,0,3,12
Dear Mr. Tomorrow（秦基博） ,E_Major,0,0,0,28,0,0,0,3,20,0,0,0,7,5,5,0,10,30,45,0,0,0,45,0
HELLO（山下智久） ,A#/B♭_Major,0,0,0,0,0,0,30,0,0,0,33,0,0,0,0,15,0,0,0,0,51,0,0,0
Q & A（秦基博） ,E_Major,0,0,0,50,0,0,0,0,31,0,0,0,5,3,3,0,8,0,14,0,0,0,24,0
Beautiful World（V6） ,D_Major,4,0,2,0,36,0,0,0,0,2,5,0,5,2,25,0,18,0,35,0,6,0,2,15
Lily（秦基博） ,C_minor,0,10,0,0,0,6,21,0,0,0,0,19,0,0,2,19,15,0,0,0,12,0,0,0
Sally（秦基博） ,B_Major,0,0,4,9,0,0,5,9,27,9,0,0,28,0,4,0,5,13,2,0,0,0,35,0
Hello to you（秦基博） ,D_Major,0,0,0,0,15,0,0,0,5,7,0,0,0,11,11,3,2,0,12,3,4,0,0,11
Fast Life（秦基博） ,A_minor,5,0,0,0,8,0,3,0,40,0,35,0,0,0,4,1,0,0,0,66,1,0,0,0
ROUTES（秦基博） ,D_Major,16,0,0,0,30,0,0,0,0,4,0,0,0,0,0,5,0,0,34,0,0,0,0,16
May（秦基博） ,G_Major,23,12,1,0,10,0,3,0,4,5,3,0,0,0,39,0,0,0,4,9,0,0,0,11
Halation（秦基博） ,G_Major,18,0,0,0,21,6,0,0,5,15,0,0,0,0,17,0,0,0,4,11,0,0,9,10
Girl（秦基博） ,D#/E♭_Major,0,25,0,0,0,0,26,0,0,0,0,15,0,0,0,10,22,0,7,0,25,0,0,0
お家をつくろう～初心者向け簡単コードVer.～（浦島太郎～桐谷健太～） ,E_Major,0,0,4,15,0,0,0,0,30,0,0,0,7,17,1,0,5,8,28,0,0,0,26,0
ひまわりの約束～初心者向け簡単Ver.～（秦基博） ,A#/B♭_Major,8,3,0,0,12,16,33,3,0,0,31,6,0,0,0,24,0,0,0,0,24,0,0,0
お家をつくろう（浦島太郎～桐谷健太～） ,E_Major,2,0,4,15,0,0,0,3,37,0,0,0,2,14,0,0,3,8,31,0,3,5,33,2
アルタイル（秦基博 meets 坂道のアポロン） ,B_Major,0,0,8,15,12,0,4,8,12,2,1,0,44,0,15,0,3,17,0,0,0,0,26,0
あそぶおとな（秦基博） ,F_Major,32,0,6,0,2,6,5,0,0,0,23,0,0,0,0,20,0,0,0,20,34,0,0,11
アイ（秦基博） ,D_Major,0,0,0,2,27,0,0,0,9,20,0,0,7,23,26,3,0,2,24,6,0,9,2,21
グッバイ・アイザック（秦基博） ,A_Major,0,3,0,15,23,5,0,0,23,0,3,0,0,14,0,0,0,0,34,0,0,0,3,16
お家をつくろう（浦島太郎～桐谷健太～） ,E_Major,2,0,4,15,0,0,0,3,37,0,0,0,2,14,0,0,3,8,31,0,3,5,33,2
つたえたいコトバ（秦基博） ,D#/E♭_Major,0,16,4,0,0,0,17,0,0,0,9,5,0,0,4,5,8,2,0,0,5,0,0,0
シンクロ（秦基博） ,A_Major,0,0,3,7,21,1,0,0,10,0,0,0,0,6,0,0,0,0,20,0,0,0,3,13
Down Town Christmas～Reprise～（杏子 with 秦基博 & さかいゆう） ,G_Major,20,4,16,0,28,0,18,0,2,7,0,6,1,0,35,0,9,0,0,10,2,0,0,0
dot（秦基博） ,A#/B♭_Major,0,11,0,0,3,14,53,0,0,0,7,19,0,0,0,12,0,0,0,0,37,0,0,0
やわらかい気配（秦基博） ,B_Major,0,0,4,10,0,0,10,0,35,2,11,0,33,0,0,0,6,19,0,0,0,0,29,0
ひとなつの経験（秦基博） ,E_Major,0,0,0,39,0,0,0,3,20,0,0,0,6,32,0,0,27,1,17,0,0,0,9,0
やわらかな午後に遅い朝食を（秦基博） ,B_Major,0,0,4,3,0,0,1,3,33,2,0,0,39,2,9,0,0,33,0,0,0,0,27,0
ひまわりの約束（秦基博） ,A#/B♭_Major,5,3,0,0,3,10,32,3,8,0,37,6,9,0,0,30,0,0,0,0,32,0,0,0
サインアップベイベー（秦基博） ,E_Major,15,0,0,0,12,0,0,0,38,3,0,0,0,0,6,0,0,0,15,0,0,0,9,0
エンドロール（秦基博） ,D_Major,8,2,0,5,25,4,0,0,4,16,5,0,2,12,19,6,1,5,18,2,4,0,6,9
スプリングハズカム（秦基博） ,D_Major,0,0,0,0,57,0,0,0,0,23,2,0,3,4,22,27,1,0,22,3,3,0,0,7
ひまわりの約束～動画視聴Ver.～（秦基博） ,A#/B♭_Major,2,1,0,0,1,5,13,1,3,0,14,2,3,0,0,11,0,0,0,0,14,0,0,0
キミ、メグル、ボク～弾き語りLive Ver.～（秦基博） ,A_Major,0,1,0,9,12,31,9,0,19,4,1,0,3,9,1,0,0,0,51,0,0,0,0,19
